whole_corpus_claim_record_id,unit_type,source_layer,original_record_id,municipality,state,region,source_family,cba_non_cba_hint,side_label,claim_family,claim_boundary,qa_status,mechanism_class,period_label,pay_basis,source_lineage,caveats,no_final_national_claim,no_causal_claim
WCCR-2459ba128ebf357d54742254,rated_span,remaining_municipalities,WCRS-5794d674a17fd80d7dcc380c,Yorkshire,NY,Northeast,agenda_packet_or_minutes,cba_arbitration_factfinding_hint,remains_unclear,quantitative_compensation,claim_ready,quantitative_direct_text_claim_ready,budget_fiscal_constraint,,,"{""candidate_id"": ""BRM5C-BRM5-20260731-18071-01"", ""final"": ""https://municipality-management.s3.us-east-2.amazonaws.com/44/minutes/7f9InWlDOpNeTi5Z_2021%20TOWN%20BOARD%20ORGANIZATIONAL%20MEETING%20minutes%20final.pdf"", ""original"": ""https://municipality-management.s3.us-east-2.amazonaws.com/44/minutes/7f9InWlDOpNeTi5Z_2021%20TOWN%20BOARD%20ORGANIZATIONAL%20MEETING%20minutes%20final.pdf"", ""scout_target_id"": ""BRM5-20260731-18071""}","[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-9c1880b96fde6f290b363ce1,rated_span,remaining_municipalities,WCRS-83f4799516b6bc8c17ba51a1,Yorkshire,NY,Northeast,agenda_packet_or_minutes,cba_arbitration_factfinding_hint,remains_unclear,qualitative_mechanism,claim_ready,qualitative_mechanism_claim_ready,budget_fiscal_constraint,,,"{""candidate_id"": ""BRM5C-BRM5-20260731-18071-01"", ""final"": ""https://municipality-management.s3.us-east-2.amazonaws.com/44/minutes/7f9InWlDOpNeTi5Z_2021%20TOWN%20BOARD%20ORGANIZATIONAL%20MEETING%20minutes%20final.pdf"", ""original"": ""https://municipality-management.s3.us-east-2.amazonaws.com/44/minutes/7f9InWlDOpNeTi5Z_2021%20TOWN%20BOARD%20ORGANIZATIONAL%20MEETING%20minutes%20final.pdf"", ""scout_target_id"": ""BRM5-20260731-18071""}","[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-ac41d9120979da9d16322914,rated_span,remaining_municipalities,WCRS-5be2738270910147e0e5e5cf,Yorkshire,NY,Northeast,agenda_packet_or_minutes,cba_arbitration_factfinding_hint,remains_unclear,quantitative_compensation,claim_ready,quantitative_direct_text_claim_ready,budget_fiscal_constraint,,,"{""candidate_id"": ""BRM5C-BRM5-20260731-18071-01"", ""final"": ""https://municipality-management.s3.us-east-2.amazonaws.com/44/minutes/7f9InWlDOpNeTi5Z_2021%20TOWN%20BOARD%20ORGANIZATIONAL%20MEETING%20minutes%20final.pdf"", ""original"": ""https://municipality-management.s3.us-east-2.amazonaws.com/44/minutes/7f9InWlDOpNeTi5Z_2021%20TOWN%20BOARD%20ORGANIZATIONAL%20MEETING%20minutes%20final.pdf"", ""scout_target_id"": ""BRM5-20260731-18071""}","[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-c93c91ca5fbfe8f10d149d07,rated_span,remaining_municipalities,WCRS-f5bfc4cf2bbf55bd0896a1ec,Yorkshire,NY,Northeast,agenda_packet_or_minutes,cba_arbitration_factfinding_hint,remains_unclear,quantitative_compensation,claim_ready,quantitative_direct_text_claim_ready,budget_fiscal_constraint,,,"{""candidate_id"": ""BRM5C-BRM5-20260731-18071-01"", ""final"": ""https://municipality-management.s3.us-east-2.amazonaws.com/44/minutes/7f9InWlDOpNeTi5Z_2021%20TOWN%20BOARD%20ORGANIZATIONAL%20MEETING%20minutes%20final.pdf"", ""original"": ""https://municipality-management.s3.us-east-2.amazonaws.com/44/minutes/7f9InWlDOpNeTi5Z_2021%20TOWN%20BOARD%20ORGANIZATIONAL%20MEETING%20minutes%20final.pdf"", ""scout_target_id"": ""BRM5-20260731-18071""}","[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-6273ac25abcb656c8c24cdc0,rated_span,remaining_municipalities,WCRS-66a5abaae26d54174d4b74d3,Yorkshire,NY,Northeast,agenda_packet_or_minutes,cba_arbitration_factfinding_hint,remains_unclear,quantitative_compensation,claim_ready,quantitative_direct_text_claim_ready,budget_fiscal_constraint,,,"{""candidate_id"": ""BRM5C-BRM5-20260731-18071-01"", ""final"": ""https://municipality-management.s3.us-east-2.amazonaws.com/44/minutes/7f9InWlDOpNeTi5Z_2021%20TOWN%20BOARD%20ORGANIZATIONAL%20MEETING%20minutes%20final.pdf"", ""original"": ""https://municipality-management.s3.us-east-2.amazonaws.com/44/minutes/7f9InWlDOpNeTi5Z_2021%20TOWN%20BOARD%20ORGANIZATIONAL%20MEETING%20minutes%20final.pdf"", ""scout_target_id"": ""BRM5-20260731-18071""}","[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-1715fd25de40b85570dfbf09,rated_span,remaining_municipalities,WCRS-00567c84daf0f3246f1363fa,Yorkshire,NY,Northeast,agenda_packet_or_minutes,cba_arbitration_factfinding_hint,remains_unclear,qualitative_mechanism,claim_ready,qualitative_mechanism_claim_ready,budget_fiscal_constraint,,,"{""candidate_id"": ""BRM5C-BRM5-20260731-18071-01"", ""final"": ""https://municipality-management.s3.us-east-2.amazonaws.com/44/minutes/7f9InWlDOpNeTi5Z_2021%20TOWN%20BOARD%20ORGANIZATIONAL%20MEETING%20minutes%20final.pdf"", ""original"": ""https://municipality-management.s3.us-east-2.amazonaws.com/44/minutes/7f9InWlDOpNeTi5Z_2021%20TOWN%20BOARD%20ORGANIZATIONAL%20MEETING%20minutes%20final.pdf"", ""scout_target_id"": ""BRM5-20260731-18071""}","[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-218fe67e4346d9197fc8bd2c,rated_span,remaining_municipalities,WCRS-3bc19bc746d75a7acc2ddfd4,Yorkshire,NY,Northeast,agenda_packet_or_minutes,cba_arbitration_factfinding_hint,remains_unclear,quantitative_compensation,claim_ready,quantitative_direct_text_claim_ready,budget_fiscal_constraint,,,"{""candidate_id"": ""BRM5C-BRM5-20260731-18071-01"", ""final"": ""https://municipality-management.s3.us-east-2.amazonaws.com/44/minutes/7f9InWlDOpNeTi5Z_2021%20TOWN%20BOARD%20ORGANIZATIONAL%20MEETING%20minutes%20final.pdf"", ""original"": ""https://municipality-management.s3.us-east-2.amazonaws.com/44/minutes/7f9InWlDOpNeTi5Z_2021%20TOWN%20BOARD%20ORGANIZATIONAL%20MEETING%20minutes%20final.pdf"", ""scout_target_id"": ""BRM5-20260731-18071""}","[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-839564cc83f1135b640d5915,rated_span,remaining_municipalities,WCRS-be1f0ff14f9224f94a1b2693,Yorkshire,NY,Northeast,agenda_packet_or_minutes,cba_arbitration_factfinding_hint,non_safety_direct,quantitative_compensation,claim_ready,quantitative_direct_text_claim_ready,budget_fiscal_constraint,,,"{""candidate_id"": ""BRM5C-BRM5-20260731-18071-01"", ""final"": ""https://municipality-management.s3.us-east-2.amazonaws.com/44/minutes/7f9InWlDOpNeTi5Z_2021%20TOWN%20BOARD%20ORGANIZATIONAL%20MEETING%20minutes%20final.pdf"", ""original"": ""https://municipality-management.s3.us-east-2.amazonaws.com/44/minutes/7f9InWlDOpNeTi5Z_2021%20TOWN%20BOARD%20ORGANIZATIONAL%20MEETING%20minutes%20final.pdf"", ""scout_target_id"": ""BRM5-20260731-18071""}","[""internal_boundary_only""]",true,true
WCCR-6b4ca264d2e8e6c5f3ad847a,rated_span,remaining_municipalities,WCRS-b895f1b9b1d231fcde51d7ca,Yorkshire,NY,Northeast,agenda_packet_or_minutes,cba_arbitration_factfinding_hint,remains_unclear,qualitative_mechanism,claim_ready,qualitative_mechanism_claim_ready,budget_fiscal_constraint,,,"{""candidate_id"": ""BRM5C-BRM5-20260731-18071-01"", ""final"": ""https://municipality-management.s3.us-east-2.amazonaws.com/44/minutes/7f9InWlDOpNeTi5Z_2021%20TOWN%20BOARD%20ORGANIZATIONAL%20MEETING%20minutes%20final.pdf"", ""original"": ""https://municipality-management.s3.us-east-2.amazonaws.com/44/minutes/7f9InWlDOpNeTi5Z_2021%20TOWN%20BOARD%20ORGANIZATIONAL%20MEETING%20minutes%20final.pdf"", ""scout_target_id"": ""BRM5-20260731-18071""}","[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-0a60071bdefeeda59716c311,rated_span,remaining_municipalities,WCRS-55c80b6bcea87790ae40d870,Sheshequin,PA,Northeast,agenda_packet_or_minutes,non_cba_or_unresolved_hint,remains_unclear,quantitative_compensation,claim_ready,quantitative_direct_text_claim_ready,budget_fiscal_constraint,NEW BUSINESS,,"{""candidate_id"": ""BRM5C-BRM5-20260731-03419-01"", ""final"": ""https://sheshequintwp.org/_MINUTES/2022-SheshequinMin-merged.pdf"", ""original"": ""https://sheshequintwp.org/_MINUTES/2022-SheshequinMin-merged.pdf"", ""scout_target_id"": ""BRM5-20260731-03419""}","[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-1eb841b8266608ce5ea55c41,rated_span,remaining_municipalities,WCRS-40aab808e0ee4095fb7e1b65,Sheshequin,PA,Northeast,agenda_packet_or_minutes,non_cba_or_unresolved_hint,not_applicable,qualitative_mechanism,claim_ready,quantitative_direct_text_claim_ready,budget_fiscal_constraint,NEW BUSINESS,,"{""candidate_id"": ""BRM5C-BRM5-20260731-03419-01"", ""final"": ""https://sheshequintwp.org/_MINUTES/2022-SheshequinMin-merged.pdf"", ""original"": ""https://sheshequintwp.org/_MINUTES/2022-SheshequinMin-merged.pdf"", ""scout_target_id"": ""BRM5-20260731-03419""}","[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-2c527edf0812ba01155d4cce,rated_span,remaining_municipalities,WCRS-e163282ec9bdcf54c6d6b9aa,Sheshequin,PA,Northeast,agenda_packet_or_minutes,non_cba_or_unresolved_hint,remains_unclear,quantitative_compensation,claim_ready,quantitative_direct_text_claim_ready,budget_fiscal_constraint,,,"{""candidate_id"": ""BRM5C-BRM5-20260731-03419-01"", ""final"": ""https://sheshequintwp.org/_MINUTES/2022-SheshequinMin-merged.pdf"", ""original"": ""https://sheshequintwp.org/_MINUTES/2022-SheshequinMin-merged.pdf"", ""scout_target_id"": ""BRM5-20260731-03419""}","[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-57022c24041f1530131629e2,rated_span,remaining_municipalities,WCRS-47479be5d1b05570353c78a1,Sheshequin,PA,Northeast,agenda_packet_or_minutes,non_cba_or_unresolved_hint,remains_unclear,quantitative_compensation,claim_ready,quantitative_direct_text_claim_ready,budget_fiscal_constraint,OLD BUSINESS:,,"{""candidate_id"": ""BRM5C-BRM5-20260731-03419-01"", ""final"": ""https://sheshequintwp.org/_MINUTES/2022-SheshequinMin-merged.pdf"", ""original"": ""https://sheshequintwp.org/_MINUTES/2022-SheshequinMin-merged.pdf"", ""scout_target_id"": ""BRM5-20260731-03419""}","[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-3211455cd7a65e9f66cf9bc9,rated_span,remaining_municipalities,WCRS-0135404262c9d6d3000a957c,Sheshequin,PA,Northeast,agenda_packet_or_minutes,non_cba_or_unresolved_hint,remains_unclear,quantitative_compensation,claim_ready,quantitative_direct_text_claim_ready,budget_fiscal_constraint,,,"{""candidate_id"": ""BRM5C-BRM5-20260731-03419-01"", ""final"": ""https://sheshequintwp.org/_MINUTES/2022-SheshequinMin-merged.pdf"", ""original"": ""https://sheshequintwp.org/_MINUTES/2022-SheshequinMin-merged.pdf"", ""scout_target_id"": ""BRM5-20260731-03419""}","[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-8ae70e3f7106aac3cd3cc97d,rated_span,remaining_municipalities,WCRS-f78c9d5c6135e8947cae3a34,Franklin,PA,Northeast,budget_or_pay_plan,non_cba_or_unresolved_hint,non_safety_direct,quantitative_compensation,claim_ready,quantitative_direct_text_claim_ready,budget_fiscal_constraint,NEW BUSINESS,,"{""candidate_id"": ""BRM5C-BRM5-20260731-03233-01"", ""final"": ""https://franklintwp.us/board-of-supervisors-meeting-minutes-2011"", ""original"": ""https://franklintwp.us/board-of-supervisors-meeting-minutes-2011/"", ""scout_target_id"": ""BRM5-20260731-03233""}","[""internal_boundary_only""]",true,true
WCCR-30cff7944ac7eb19185985ef,rated_span,remaining_municipalities,WCRS-fb3d771e0499508d54839b2f,Franklin,PA,Northeast,budget_or_pay_plan,non_cba_or_unresolved_hint,remains_unclear,quantitative_compensation,claim_ready,quantitative_direct_text_claim_ready,budget_fiscal_constraint,REORGANIZATION,,"{""candidate_id"": ""BRM5C-BRM5-20260731-03233-01"", ""final"": ""https://franklintwp.us/board-of-supervisors-meeting-minutes-2011"", ""original"": ""https://franklintwp.us/board-of-supervisors-meeting-minutes-2011/"", ""scout_target_id"": ""BRM5-20260731-03233""}","[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-0fb0d10af5ec703d6340cb38,rated_span,remaining_municipalities,WCRS-7ce1706f441029ffc3613e46,Franklin,PA,Northeast,budget_or_pay_plan,non_cba_or_unresolved_hint,non_safety_direct,quantitative_compensation,claim_ready,quantitative_direct_text_claim_ready,budget_fiscal_constraint,NEW BUSINESS,,"{""candidate_id"": ""BRM5C-BRM5-20260731-03233-01"", ""final"": ""https://franklintwp.us/board-of-supervisors-meeting-minutes-2011"", ""original"": ""https://franklintwp.us/board-of-supervisors-meeting-minutes-2011/"", ""scout_target_id"": ""BRM5-20260731-03233""}","[""internal_boundary_only""]",true,true
WCCR-58d61ba16ea0456f13e5610a,rated_span,remaining_municipalities,WCRS-40936339e5d01df3c0f4c427,Franklin,PA,Northeast,budget_or_pay_plan,non_cba_or_unresolved_hint,non_safety_direct,quantitative_compensation,claim_ready,quantitative_direct_text_claim_ready,budget_fiscal_constraint,REORGANIZATION,,"{""candidate_id"": ""BRM5C-BRM5-20260731-03233-01"", ""final"": ""https://franklintwp.us/board-of-supervisors-meeting-minutes-2011"", ""original"": ""https://franklintwp.us/board-of-supervisors-meeting-minutes-2011/"", ""scout_target_id"": ""BRM5-20260731-03233""}","[""internal_boundary_only""]",true,true
WCCR-6654fe00f998ec0d3fbd388b,rated_span,remaining_municipalities,WCRS-db0701078c2bc57af37be709,Franklin,PA,Northeast,budget_or_pay_plan,non_cba_or_unresolved_hint,non_safety_direct,qualitative_mechanism,claim_ready,quantitative_direct_text_claim_ready,budget_fiscal_constraint,NEW BUSINESS,,"{""candidate_id"": ""BRM5C-BRM5-20260731-03233-01"", ""final"": ""https://franklintwp.us/board-of-supervisors-meeting-minutes-2011"", ""original"": ""https://franklintwp.us/board-of-supervisors-meeting-minutes-2011/"", ""scout_target_id"": ""BRM5-20260731-03233""}","[""internal_boundary_only""]",true,true
WCCR-cb34922def2d7ecdd94b2b95,rated_span,remaining_municipalities,WCRS-4ba97e5254689cfb65b771ad,Franklin,PA,Northeast,budget_or_pay_plan,non_cba_or_unresolved_hint,remains_unclear,quantitative_compensation,claim_ready,quantitative_direct_text_claim_ready,budget_fiscal_constraint,,,"{""candidate_id"": ""BRM5C-BRM5-20260731-03233-01"", ""final"": ""https://franklintwp.us/board-of-supervisors-meeting-minutes-2011"", ""original"": ""https://franklintwp.us/board-of-supervisors-meeting-minutes-2011/"", ""scout_target_id"": ""BRM5-20260731-03233""}","[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-58e0da75aadf565a124c1107,rated_span,remaining_municipalities,WCRS-7e1f169269dad6d261bc7903,Franklin,PA,Northeast,budget_or_pay_plan,non_cba_or_unresolved_hint,non_safety_direct,qualitative_mechanism,claim_ready,mixed_quant_qual_claim_ready,budget_fiscal_constraint,NEW BUSINESS,,"{""candidate_id"": ""BRM5C-BRM5-20260731-03233-01"", ""final"": ""https://franklintwp.us/board-of-supervisors-meeting-minutes-2011"", ""original"": ""https://franklintwp.us/board-of-supervisors-meeting-minutes-2011/"", ""scout_target_id"": ""BRM5-20260731-03233""}","[""internal_boundary_only""]",true,true
WCCR-fa549f9b5d21484e16d6c5ca,rated_span,remaining_municipalities,WCRS-57d0b5e1111b597e99876686,Franklin,PA,Northeast,budget_or_pay_plan,non_cba_or_unresolved_hint,non_safety_direct,quantitative_compensation,claim_ready,quantitative_direct_text_claim_ready,budget_fiscal_constraint,,,"{""candidate_id"": ""BRM5C-BRM5-20260731-03233-01"", ""final"": ""https://franklintwp.us/board-of-supervisors-meeting-minutes-2011"", ""original"": ""https://franklintwp.us/board-of-supervisors-meeting-minutes-2011/"", ""scout_target_id"": ""BRM5-20260731-03233""}","[""internal_boundary_only""]",true,true
WCCR-27e357b94acb839ba130f8f7,rated_span,remaining_municipalities,WCRS-e9424f3edd094089f2ed36d8,Downs,IL,Midwest,civil_service_or_hr_pay_plan,non_cba_or_unresolved_hint,not_applicable,qualitative_mechanism,claim_ready,qualitative_mechanism_claim_ready,budget_fiscal_constraint,,,"{""candidate_id"": ""BRM5C-BRM5-20260731-07676-01"", ""final"": ""https://media.rainpos.com/1071/VOD_Personnel_Policies_2024_11_14.pdf"", ""original"": ""https://media.rainpos.com/1071/VOD_Personnel_Policies_2024_11_14.pdf"", ""scout_target_id"": ""BRM5-20260731-07676""}","[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-1d9fa48a9afb32a267cf756a,rated_span,remaining_municipalities,WCRS-7d10d1c1e72b36e732852d67,Downs,IL,Midwest,civil_service_or_hr_pay_plan,non_cba_or_unresolved_hint,remains_unclear,quantitative_compensation,claim_ready,qualitative_mechanism_claim_ready,budget_fiscal_constraint,,,"{""candidate_id"": ""BRM5C-BRM5-20260731-07676-01"", ""final"": ""https://media.rainpos.com/1071/VOD_Personnel_Policies_2024_11_14.pdf"", ""original"": ""https://media.rainpos.com/1071/VOD_Personnel_Policies_2024_11_14.pdf"", ""scout_target_id"": ""BRM5-20260731-07676""}","[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-c87d7067c5652cc57aa454c3,rated_span,remaining_municipalities,WCRS-ce5be1ed43f3f3eca0e5d889,Harrison,OH,Midwest,mou_or_memorandum,cba_arbitration_factfinding_hint,police_direct,qualitative_mechanism,claim_ready,quantitative_direct_text_claim_ready,non_base_compensation,Section 2.4 Employees shall receive pay bi-weekly. The City shall pay by direct deposit,,"{""candidate_id"": ""BRM5C-BRM5-20260731-02278-02"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Addendums/2021/21-MED-02-0192.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Addendums/2021/21-MED-02-0192.pdf"", ""scout_target_id"": ""BRM5-20260731-02278""}","[""internal_boundary_only""]",true,true
WCCR-f72d09fc71f9eb02cb40c1b8,rated_span,remaining_municipalities,WCRS-ff92cc2d8f86bcbbd3331bd7,Harrison,OH,Midwest,mou_or_memorandum,cba_arbitration_factfinding_hint,police_direct,qualitative_mechanism,claim_ready,quantitative_direct_text_claim_ready,collective_bargaining,Section 2.4 Employees shall receive pay bi-weekly. The City shall pay by direct deposit,,"{""candidate_id"": ""BRM5C-BRM5-20260731-02278-02"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Addendums/2021/21-MED-02-0192.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Addendums/2021/21-MED-02-0192.pdf"", ""scout_target_id"": ""BRM5-20260731-02278""}","[""internal_boundary_only""]",true,true
WCCR-db98053591be4d3c0f10bd9b,rated_span,remaining_municipalities,WCRS-4c447b5b4e9b4fe507ca8920,Harrison,OH,Midwest,mou_or_memorandum,cba_arbitration_factfinding_hint,police_direct,quantitative_compensation,claim_ready,quantitative_direct_text_claim_ready,retroactivity_implementation,Section 2.4 Employees shall receive pay bi-weekly. The City shall pay by direct deposit,,"{""candidate_id"": ""BRM5C-BRM5-20260731-02278-02"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Addendums/2021/21-MED-02-0192.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Addendums/2021/21-MED-02-0192.pdf"", ""scout_target_id"": ""BRM5-20260731-02278""}","[""internal_boundary_only""]",true,true
