blocker_record_id,source_layer,original_record_id,unit_type,claim_boundary,blocker_or_route,caveats,resolution
WCB-570f5068f43ad40e5f7c3b2c,broad_state_4x2500,WCRS-3a7b4b34018341fd08f0d6cc,rated_span,repair_needed,direct_quantitative_claim_support,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-d64aa0066f99cb5aac2a273b,broad_state_4x2500,WCRS-babcead4423edf74f65c6362,rated_span,repair_needed,mechanism_summary_support,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-d842bc422b85f43e995dbbc0,broad_state_4x2500,WCRS-898b8a662747e0ebb210fbfd,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-8c7652b9bacc66c1f62880b5,broad_state_4x2500,WCRS-019f10ac704eb01d18dfb163,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-50cfb621203b55cd7b3e7fa4,broad_state_4x2500,WCRS-0ae99e0ce20f2f7d49d733d0,rated_span,repair_needed,direct_quantitative_claim_support,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-617704c3e44bbfd52571e379,broad_state_4x2500,WCRS-086fb6680dc42fdc031ebab3,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-5c3aa00f2eca82a74103cb82,broad_state_4x2500,WCRS-775857cc23f91e084fbbd0b4,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-6d92dc77c434884de94fd5c6,broad_state_4x2500,WCRS-f68c9f485d5c7da7c5ab86b7,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-5301878821307f980558c775,broad_state_4x2500,WCRS-ea5be15fb00375596f066126,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-643e1511dc51a18da2f60688,broad_state_4x2500,WCRS-f0e961e3e2c46edfc1967f56,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-15bd60932209504e29232d19,broad_state_4x2500,WCRS-662de19ce50361e9bb5e5567,rated_span,repair_needed,direct_quantitative_claim_support,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-3c3eb9b6315b81ec8e1ebcc3,broad_state_4x2500,WCRS-a8d3e0a6fcf8f6e249efea71,rated_span,repair_needed,direct_quantitative_claim_support,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-e3f422e3e4eccb1e1287e536,broad_state_4x2500,WCRS-fa7026a3c9f9730b9c7b1c13,rated_span,repair_needed,direct_quantitative_claim_support,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-13ba0cdb41fbc2470ae6ddb5,broad_state_4x2500,WCRS-5cd9d0347d0c3fba3e20d40d,rated_span,repair_needed,direct_quantitative_claim_support,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-0423670d8c23800726caed88,broad_state_4x2500,WCRS-76220a83480227ac48973d7e,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-2caf325036f2a6e241c51b8b,broad_state_4x2500,WCRS-1275500a26f570090b4c0e1f,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-6f36fc378c116b168a9bee64,broad_state_4x2500,WCRS-53826096f685e2a86d998c6b,rated_span,repair_needed,direct_quantitative_claim_support,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-b92eadfd56b23493c4a90e2f,broad_state_4x2500,WCRS-2403b6112e361072432da086,rated_span,repair_needed,direct_quantitative_claim_support,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-05d6dde6a0f1dfe3be9d5355,broad_state_4x2500,WCRS-f910077db72ce78d2efd5599,rated_span,repair_needed,direct_quantitative_claim_support,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-8c21d9f219c79537f14d6118,broad_state_4x2500,WCRS-e6e142cfd34cc3fa643b80d2,rated_span,repair_needed,direct_quantitative_claim_support,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-9f570708ec609aedcf6b83ea,broad_state_4x2500,WCRS-c9eed52471474c20408d1a42,rated_span,repair_needed,direct_quantitative_claim_support,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-d37554a04b43d2aebc9e5c55,broad_state_4x2500,WCRS-1dc7a07bcc2b0ccca377caee,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-eac46b7d591cf049f0c4eb28,broad_state_4x2500,WCRS-cd25be1937b5f632037a8e33,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-2c14e80a799281db378de66a,broad_state_4x2500,WCRS-b6ea21c58e376c71e660a0a6,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-474cc139a1e878d29abf4017,broad_state_4x2500,WCRS-e55fe84aca2b7342d223e7d8,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-4a1bafe36ecfec6dc3d3cd34,broad_state_4x2500,WCRS-579649a3968ef9c237e0cb13,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-187615aa64b93d27457640e6,broad_state_4x2500,WCRS-5344bbf9913e09959b616c54,rated_span,repair_needed,direct_quantitative_claim_support,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-bdf6aec2b9e7996b50e1ad2d,broad_state_4x2500,WCRS-dd6e2b06753ff67ff884482f,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-89eb2444b281c519934d3ca2,broad_state_4x2500,WCRS-0f092a8ec5de1224dba75540,rated_span,repair_needed,direct_quantitative_claim_support,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-02024d8d912fd914ab2a621d,broad_state_4x2500,WCRS-af4e651a39d024b73940b6ae,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-a1488a7e6c44caefac7eade5,broad_state_4x2500,WCRS-8f15ed6a20c0c1b2bfedd997,rated_span,repair_needed,direct_quantitative_claim_support,"[""snippet_pointer_only""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-e50d80391bb315c04ba47e1b,broad_state_4x2500,WCRS-84b655752e53f897d951c5d3,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-2c6a92235126e713c3385793,broad_state_4x2500,WCRS-84ca36b2b284bd7eeece972f,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-b0218c3aeca25e5c365ac148,broad_state_4x2500,WCRS-0d28a31cd124270bf6dc5862,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-495269840c4e4e2971ff2228,broad_state_4x2500,WCRS-039775dbdce1ea5be497b55a,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-6726c865eb822edc54d576fc,broad_state_4x2500,WCRS-e687a24a6ab32e8e1544eccb,rated_span,repair_needed,direct_quantitative_claim_support,"[""snippet_pointer_only""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-c7082f0b24b253a9ad164d9e,broad_state_4x2500,WCRS-42521472affcf6b35ad5dddd,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-c91076a60e4c37f9e7aec91b,broad_state_4x2500,WCRS-41a9ee0fa14604a5d8149d50,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-eab1a4027c2f2b497fc22ed7,broad_state_4x2500,WCRS-f638a2a310dd65fbac6224d8,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-2f5d558fc8ee3acb48915ed8,broad_state_4x2500,WCRS-a063b759022b43ebc5f7d5f7,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-be28a968950ed892a38423e8,broad_state_4x2500,WCRS-30384b3351958e6142a4d44a,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-3bce12c5ee2e86bdfbb69709,broad_state_4x2500,WCRS-95b681d75824ca05cbb925cb,rated_span,repair_needed,mechanism_summary_support,"[""snippet_pointer_only""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-98b2090de4d9fdac719ed7ec,broad_state_4x2500,WCRS-23e2a163d244348a07012cdd,rated_span,repair_needed,directional_hint_only,"[""snippet_pointer_only""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-14f7977fce02d73a717a628b,broad_state_4x2500,WCRS-234897507749324fd42e272e,rated_span,repair_needed,direct_quantitative_claim_support,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-098ccbfa0859a0d235a7f697,broad_state_4x2500,WCRS-bc329489e04d096160b67a30,rated_span,repair_needed,direct_quantitative_claim_support,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-aa3ea3d5adc8bc39e2998d40,broad_state_4x2500,WCRS-d24ece0aa2fde4701aad2d9a,rated_span,repair_needed,direct_quantitative_claim_support,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-f44efd23f5a06139815d9561,broad_state_4x2500,WCRS-8edb915f42a5e48b3517c86c,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-62267cc2b2105666d8637756,broad_state_4x2500,WCRS-d52602796f0a9b2270c5cc6e,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-aa31b51c346e6823082ce0a6,broad_state_4x2500,WCRS-dcd8c50ec6995e03086730ea,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-8cf0c6f2b4ae859762c92383,broad_state_4x2500,WCRS-9594b9588194cc5affb9634d,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-4ae49583edeb90818bb2cf2c,broad_state_4x2500,WCRS-7b4990483bf7fabfa32dad1b,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-85c8e9c16510da898c059868,broad_state_4x2500,WCRS-5dcadbb75328115c680eccec,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-1d2fc496d40f0301ab3b0d80,broad_state_4x2500,WCRS-cd04f2aca5e28cee201d7be2,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-ea1e5806c91d4911e59721d4,broad_state_4x2500,WCRS-a9f8150e6afe972d12d8898b,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-09d40524752635223d8c30af,broad_state_4x2500,WCRS-3d2e457a4c12b45ba1dde01e,rated_span,repair_needed,mechanism_summary_support,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-28e4a281bf97f30a6c289be4,broad_state_4x2500,WCRS-d826daf53f7ad76091f38bfe,rated_span,repair_needed,mechanism_summary_support,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-e9ad68d9a7ab15dab2f2fa60,broad_state_4x2500,WCRS-151b44771a4442edef815236,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-3906219bbcac97cad8375d02,broad_state_4x2500,WCRS-849798a7cf34f470c401e015,rated_span,repair_needed,direct_quantitative_claim_support,"[""snippet_pointer_only""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-14ae770129298ba01ec16afc,broad_state_4x2500,WCRS-627c1099ca16f5b9e531621b,rated_span,repair_needed,direct_quantitative_claim_support,"[""snippet_pointer_only""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-19c1f72ccaea935d8931d853,broad_state_4x2500,WCRS-86ae7518dc07d2fbf7c14f1f,rated_span,repair_needed,direct_quantitative_claim_support,"[""snippet_pointer_only""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-d360196d2f5251c7e835e741,broad_state_4x2500,WCRS-d6f5cb1c3c1488504bc33fcc,rated_span,repair_needed,direct_quantitative_claim_support,"[""snippet_pointer_only""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-5f624697fb18060ed5d01441,broad_state_4x2500,WCRS-49d27f49d9097533f4c1b02f,rated_span,repair_needed,direct_quantitative_claim_support,"[""snippet_pointer_only""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-f93bedb4654759d7a79c6de8,broad_state_4x2500,WCRS-8feea37172fb6bb00f6031b2,rated_span,repair_needed,directional_hint_only,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-ebe9a9a424e8500fe36c0f96,broad_state_4x2500,WCRS-1e3aba801689f0f680cdee75,rated_span,repair_needed,mechanism_summary_support,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-650c12d48b6ea68d93eb5140,broad_state_4x2500,WCRS-18ead91b351ecaad2e167c45,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-d702cb1de6f214a5e79b9c89,broad_state_4x2500,WCRS-3af4d88a8858ec561159c92e,rated_span,repair_needed,direct_quantitative_claim_support,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-65359491a34c260221f0c2f7,broad_state_4x2500,WCRS-0c0478c7653a89b98cf1ba70,rated_span,repair_needed,direct_quantitative_claim_support,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-0ad205c01cb72d5c402bc612,broad_state_4x2500,WCRS-2ea2225681bae810ac7a3f9d,rated_span,repair_needed,direct_quantitative_claim_support,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-1a64da7284bbe1a7e5f0ea45,broad_state_4x2500,WCRS-4a28d2be7864e3c470e18a16,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-ea7ef1ce0363e7143520b966,broad_state_4x2500,WCRS-579f30f65a60602d3b0fade6,rated_span,repair_needed,direct_quantitative_claim_support,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-ce6091364f1015ee7ad0abc6,broad_state_4x2500,WCRS-dead44c7b2e9cfc0e30a4f79,rated_span,repair_needed,mechanism_summary_support,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-64f46c4ce2591c2cb3d4a0c4,broad_state_4x2500,WCRS-5354aaf1a9f73812036e2d47,rated_span,repair_needed,mechanism_summary_support,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-fdb3de5a5f79183297cd3a54,broad_state_4x2500,WCRS-7c01e88fdc46331b9f4173c6,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-91fe39af6b30d78780beca6c,broad_state_4x2500,WCRS-5ff76ac75cbecf8b76245897,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-792f3583ee349eed39aa7330,broad_state_4x2500,WCRS-6aa32f536c5be77e4cdd6ede,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-7621d9b1a1b131061074e505,broad_state_4x2500,WCRS-19f0b3717021e005c4605cec,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-09bf53ec070923c34571c8ef,broad_state_4x2500,WCRS-ef3ea9b6158e0a863f8c37b8,rated_span,repair_needed,mechanism_summary_support,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-3542c0f59c72918e8c98ffb5,broad_state_4x2500,WCRS-c4521dc5a4180957d086a477,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-85a30be4db340a2fed81883f,broad_state_4x2500,WCRS-9869099cc339652ec57afae2,rated_span,repair_needed,directional_hint_only,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-fd4a17482e18fccc013b6e3b,broad_state_4x2500,WCRS-b381954df5843d9fbe49e4dd,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
