span_extraction_id,rating_lane_id,stage,attempt,request_id,backend,model,status,schema_valid,input_sha256,input_chars,span_chars,context_chars,input_tokens,output_tokens,total_tokens,elapsed_seconds,error_type,error_code,raw_prompt_saved,raw_response_saved
CBSPAN-20260728-beea0bd29fdd1a6b8634f6d6,rating_lane_003,live,1,resp_08c3d04313a6a117006a69647e048c81958067666b39b42c26,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,50d76244aad3f6d9579610427d3ca36b9e5370db77edb8b2465a450b3be89687,2297,94,500,1001,387,1388,2.958753,,,false,false
CBSPAN-20260728-06bdbd2610431cf05a254418,rating_lane_003,live,1,resp_09b0534abdcac85b006a69647fd3d48190a5ed0ccd2ed37b38,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,90bdfa84ca78483ec487233d7f818f16cf00d320649fa481d4aa79c9f9a99832,2284,90,500,1002,381,1383,4.793715,,,false,false
CBSPAN-20260728-039eeb0940f03da4abe606cc,rating_lane_003,live,1,resp_07d7201fcd4cae6f006a6964800c7881958376ce268841e01d,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,ac7a90218d428b38a87d2496c3e6af22d9dc52e4207df67f5a7c4e951be00def,2292,98,500,1014,240,1254,4.400749,,,false,false
CBSPAN-20260728-b06ccd7aad9c66a723238a30,rating_lane_003,live,1,resp_0ad47eebab5ce417006a6964805a088193aacc79d891e47325,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,1917574d5b32d7a67ac37744d0fdddb6e6ead3f3b876f00bb4c8daa641368485,2489,193,500,1019,314,1333,6.631741,,,false,false
CBSPAN-20260728-05b240a82b5b74f75e0cef31,rating_lane_003,live,1,resp_0d0718df9af05f42006a69648087d08195a705597ed796cbe6,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,e6b718ee8e05be8cbfb6b60fded74824b17f71b5e209e6a18d514efe75758e54,2569,286,500,1014,315,1329,5.291678,,,false,false
CBSPAN-20260728-b3908e3f43639e8422e71759,rating_lane_003,live,1,resp_04020ad5798b3f85006a696480e470819791db711a643c9704,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,cffa16b3b779dacceab67afd3362a4f6b6f09524515a87e2e4295bc48ce897c8,2413,106,500,1052,305,1357,5.581182,,,false,false
CBSPAN-20260728-dde6573c1fed4191bbc1bec7,rating_lane_003,live,1,resp_0ab381a187dfd52d006a6964814a7c819584b6b04097760dc7,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,63f5742652f0e7cee99c70178331a14191ee25617de35ca3a9b6b3f2502be2c4,2359,112,500,1031,291,1322,6.631556,,,false,false
CBSPAN-20260728-9d3bd545d332fd82bf5e8125,rating_lane_003,live,1,resp_0f5e985659804647006a6964824d948197a542941c4280f94f,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,1c8509aed1d5c5257b76a0df8fde4d879229f4404be4aa57c17f0ad98d0f40e8,2396,101,500,1040,215,1255,6.631700,,,false,false
CBSPAN-20260728-bc50df9e363f3e7be84e1ec2,rating_lane_003,live,1,resp_087b431681472ed9006a696482b444819790aaf9a6a6be0cce,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,a61c559be492b3c877b452be510b6beded174c46478711fdae7f848effcfa275,2370,94,500,1024,286,1310,7.677648,,,false,false
CBSPAN-20260728-a858033526172563a5eb0de9,rating_lane_003,live,1,resp_032307c0f514b11b006a6964833eb48194b122d4a20ca159fa,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,65580f41cfad49a2f5154072e070bcb43ce91f69a128954c5f6719fc9e333e7e,2360,73,500,1007,340,1347,8.200401,,,false,false
CBSPAN-20260728-a4d5b927c76c99c4d1e27eaf,rating_lane_003,live,1,resp_048c60551a124d4c006a6964837de88194a27505fb4b36491c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,c9a2ea79679b42a347c20d8132d14ec86314a8dc6d1c89ae5f9f8f3e25449d34,2249,98,362,1000,215,1215,7.723165,,,false,false
CBSPAN-20260728-102e3e92f4d472b1a2b3fbc2,rating_lane_003,live,1,resp_047b8c0033844a33006a69648423448195b9202f2bf20fd846,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,8198ca72435c46f272fd7dbb62c18f4cb05a87b908748f34fac0273d697a5065,2320,74,500,1028,284,1312,9.266405,,,false,false
CBSPAN-20260728-9108422a353408dc305d72f4,rating_lane_003,live,1,resp_0181c3c30a12044b006a69648490c88197840c1c32ff6e73df,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,245f24fb260f59a967e7bbfda05c401d674fad4c4c72858f25240fdde34cffea,2371,110,500,982,264,1246,9.414896,,,false,false
CBSPAN-20260728-266ab346887b11a662b67289,rating_lane_003,live,1,resp_02ac03fdc145c9de006a69648494c48194a2b9d1ca1c593aac,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,67a29e30dc666542d2b4a3e8b66832735be36394f710876361c143f3cb75f556,2273,22,500,990,459,1449,10.827462,,,false,false
CBSPAN-20260728-30bdcc1df3528e31d406d483,rating_lane_003,live,1,resp_0da4e39265e2391d006a6964849bac81948940d286e3dc49ad,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,a4395efd69a57174d798548c776f66ddecfb7c3e2f45ccb5777b9fe64c9171d4,2317,54,500,1014,329,1343,9.250628,,,false,false
CBSPAN-20260728-545be9b6ecfcdbad1e581bdb,rating_lane_003,live,1,resp_019b2f4bb30e6361006a69648596508196be609b97fabc9293,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,cb6b8b2d1da586f73f7e65e0bc2b2e065335bf31e3624d68e232df3e7fb0a4f1,2270,16,500,1005,235,1240,9.942565,,,false,false
CBSPAN-20260728-7533bd4a5dfc667d0f2404f1,rating_lane_003,live,1,resp_093446b407b9dde0006a696486482c81909016894e9dd8ae33,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2c67984dc15332b4973fe232b6bcc985be9a6f7a52a5ed330528b34391af24cf,2430,167,500,1025,255,1280,10.828928,,,false,false
CBSPAN-20260728-c17fa8f2453ec6c88a5b6298,rating_lane_003,live,1,resp_047a5a8e10a4cf56006a6964861b348194a785b0ec469ab4c8,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,96f857540f89c23854db996bf1b750a596723aae61681922a6f06ed84fa31176,2330,67,500,989,279,1268,10.826118,,,false,false
CBSPAN-20260728-c06986f0ab70ad7e20af6fe6,rating_lane_003,live,1,resp_007fa800920a75c3006a6964861ce48197b74f5f26b3cd9082,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,e94b4b08cf0073430e5bc2d60890fd3ebcd4ce8ea14cbf39153348f7802bf4fe,2364,102,500,1015,386,1401,11.146196,,,false,false
CBSPAN-20260728-71d4a9602bd9a1f016773d98,rating_lane_003,live,1,resp_0eea8da2e0a4183e006a69648731108190bc17afdc1071f3ca,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,5fa196bb978d9a72dca236b065a59535af3fc8b0b1f000d2fd3911d3a08e33b3,2386,124,500,1019,298,1317,11.959127,,,false,false
CBSPAN-20260728-d717b1c922f3a1adf9aa6960,rating_lane_003,live,1,resp_031a6e9438c607ba006a6964872eb48197b40d3eae8043034f,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,5e893f46d6ccdd3149d7412b87d8d1a561d9c5c066c4495e11fec10405eb1c4b,2319,74,500,1043,269,1312,12.003100,,,false,false
CBSPAN-20260728-1020da8aa562c14e5c7c900f,rating_lane_003,live,1,resp_01edc07033109563006a6964876a808195987179474de10973,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,5c94caccff5c1d91854ed9fbcc28b3a514e980736b9d5735b1430ce87806575f,2325,95,500,1044,294,1338,12.585540,,,false,false
CBSPAN-20260728-e326212731fc3b5c9b62bbb7,rating_lane_003,live,1,resp_059dd27294506cd5006a696487edd48190b6b8ee69dbfe5a65,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,740a7061a54aef72b3eb32ebc5d2756ebabd6116271e0860f8f7917f12471608,2321,92,500,1061,243,1304,12.472522,,,false,false
CBSPAN-20260728-30f5bcb1997f77556dd67e4c,rating_lane_003,live,1,resp_0ca50f4066bfda8f006a696488bdcc8195ad04e2af9903cfb6,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,bfe81f91f1fc9c7c1313ef42d0571a6214393ba5e846f76f5e722da8f4d5db6b,2461,198,500,1114,403,1517,14.231965,,,false,false
CBSPAN-20260728-cc40745fe493612f0735f4fc,rating_lane_003,live,1,resp_0858a27b88704a84006a696488c0148196a8cb1c4aad48a473,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,3cbf3a57e30483522a08a9560d770bce29acee37d6705550b05042e85b200da3,2291,64,500,963,205,1168,13.000924,,,false,false
CBSPAN-20260728-387ca04fd6def92285f99aba,rating_lane_003,live,1,resp_0f20df166d079ed0006a69648c4c5481978aa7358c9e6425f7,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,b12a39934170231549d0597a96507e4d516eded59759a0d6a3491a0401615879,2294,64,500,968,192,1160,1.789468,,,false,false
CBSPAN-20260728-7463baba3471d735e4525733,rating_lane_003,live,1,resp_000058bd6282f6b8006a69648c5a848196b28f5e67ae201e13,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,1428138e177f17d43fe1b81d02eed59793717896d14a988e20515499055abb29,2347,106,500,1018,224,1242,2.815313,,,false,false
CBSPAN-20260728-7e5342ebc3fd8e889da0cb5d,rating_lane_003,live,1,resp_0a7c8c208144aea8006a69648c50108194901b52fa5c63c25e,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,a9cb6efde78adf0610420c2f277b2713470e867e0eb9ea5c0c619a58345c10d6,2334,98,500,1011,253,1264,2.340662,,,false,false
CBSPAN-20260728-bf71adb3bf0047728a240697,rating_lane_003,live,1,resp_04f40869504d9e81006a69648c4bd481939d4846cde953df83,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,7ac1291383c4afcddaf3d95a023e814c46f7b65db63e43e675edbdf7de1ff35c,2300,76,500,1002,178,1180,2.287406,,,false,false
CBSPAN-20260728-3bd72d9917dcda20b9b988cc,rating_lane_003,live,1,resp_0826a84cb8992e56006a69648c5f388195812afae05d663831,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,15f245ea37c6daef779374fb1ad182aa9970a1e12c64ce9302b11e68adacf338,2294,68,500,1011,165,1176,2.109168,,,false,false
CBSPAN-20260728-2f848a7b6ea2f40731949f5a,rating_lane_003,live,1,resp_04404e9071979012006a69648c507c819583d8987a82505a22,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,7efb8bbb8864506b34fb769eb2df526e61ffcc26d24bcd1d77bb5ced0c7203ef,2275,41,500,1021,350,1371,2.815133,,,false,false
CBSPAN-20260728-901cf59be9857a81cebdace3,rating_lane_003,live,1,resp_07c3c9d653a531de006a69648c6c888196844d158d1284ca39,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,a3c9c15381c309effef086458484926e28feab4b5d22484676367a3835d1091d,2277,42,500,1021,319,1340,3.338550,,,false,false
CBSPAN-20260728-324512a633077c00cfd36859,rating_lane_003,live,1,resp_00fa7ed03fe6448c006a69648c51ec8196bc0a9002f9c5f23f,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,da0d42e985f16ad1d37122e9bc7fd82b2d1650f567956376c224918b1b28b282,2283,57,500,1024,478,1502,4.699734,,,false,false
CBSPAN-20260728-a268df51139663df8be9d111,rating_lane_003,live,1,resp_05ade1f3ad86b0ec006a69648e1d108194b5735df70c850686,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,3983ae4a0ea92b56aa38cf96252bb9fcd6ad871715b5e1a30b979a5a4d876075,2133,88,323,1000,257,1257,4.153391,,,false,false
CBSPAN-20260728-1fda76cc14197502a6e3fc53,rating_lane_003,live,1,resp_0d3d6974e5ad6ff9006a69648f0dcc81908354874cc2d2729d,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,bc061e56901c3f00334533df5b90301d023ab6a14e0bcbac3bbda1a2d4e3f7df,2045,73,250,989,312,1301,5.570246,,,false,false
CBSPAN-20260728-3a0fcc52d6e08ff18a7d2c86,rating_lane_003,live,1,resp_0c08a4cefe9ea0c1006a69648eb92c819588f30d7e743de4f9,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,e8ca0170accd90014908831a90a330af331f80132d29045a1c7a8ff5f7e1d14f,2219,131,296,1013,270,1283,4.960684,,,false,false
CBSPAN-20260728-12834d289fe876b5b103b663,rating_lane_003,live,1,resp_01f49b3e3591c3cb006a69648f57a081909e19dce3ad4dc019,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,f53a1f20d3a247ef2d57610ca7c52a9b572599c90bfe67facdba23dd1a02d7aa,2368,162,427,1016,228,1244,5.476274,,,false,false
CBSPAN-20260728-ec86571d6a48fdf20d36a560,rating_lane_003,live,1,resp_0f4f625587300a2f006a69648f475c819382e0fcbaca6077a0,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,c7e91f581ce84c4d435a8db8c92f6a9b17d57aa6cc825b1a6d7d8c8121a29d36,2369,77,500,999,298,1297,5.521984,,,false,false
CBSPAN-20260728-52fb92e311bf119c649912dd,rating_lane_003,live,1,resp_0481cebbe53dd93e006a69648f0d1c819493b557c0e23dd0b0,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,0be87b03968185564ee8be4c1bd3b8e0b9f16c01b7663199ddcb3963216e730b,2360,69,500,989,300,1289,5.269205,,,false,false
CBSPAN-20260728-e3e49304d72a040fd1e0e87a,rating_lane_003,live,1,resp_06fae5d0054fa58e006a696490069481979bb6a78f52b94862,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,6ea4d2604c4dc628c12f0ff0fedfda52e35d66fe1322241332e0b993efab2f2b,2423,149,500,1105,243,1348,7.231027,,,false,false
CBSPAN-20260728-9cedc901cd3482faa5279c25,rating_lane_003,live,1,resp_00617ab8ef00de7b006a6964905ff8819498d9f42646c70392,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,e1c8db7d0402f8e2e2a9bc025f23f011d37ac3d2f0cc9655006232c399591d43,2423,149,500,1116,286,1402,7.134846,,,false,false
CBSPAN-20260728-9765227362cd9a58df22ed92,rating_lane_003,live,1,resp_07360c35a85a2a9a006a69649121408194a708a6302323fd42,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,02cba6b0c28bb2e9233de64dda8697935b5a334f8d8e46066ca3be4ec8254b45,2344,61,500,1019,172,1191,7.094393,,,false,false
CBSPAN-20260728-12db87246b5159b1ba9b4916,rating_lane_003,live,1,resp_0614ce8e2a3eea1a006a69649157188193aa0b6f41428d6b0d,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,38b84b966c256351037b5b01bc6555820b785dc551b856213bb9d5f361c08ad3,2344,61,500,1013,268,1281,7.433213,,,false,false
CBSPAN-20260728-7961f3992db7cfdd5dfd3a9c,rating_lane_003,live,1,resp_030ca63fbdc0af5d006a69649177748197a13de5ddfdb66a66,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,94ea8f5712b66fe70aaa8a756d01a6a97f682052f07ac285c9f21d085b87484a,2354,105,500,1042,257,1299,7.587265,,,false,false
CBSPAN-20260728-22f8f5e562639c7478220cae,rating_lane_003,live,1,resp_0b3f6ccfc59f037f006a696491d1c48194a3b7cab5288dcf30,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,b93fb49c2d06171db6a886ac56e5c665665c9413a70c00d1b3b1c0329e61d3b7,2277,33,500,1034,254,1288,7.894392,,,false,false
CBSPAN-20260728-1b860c3ab8689ee3ce3985ab,rating_lane_003,live,1,resp_06cb407e353f5bd8006a696491e1e881939c94f44d3a1cb2e7,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,052f9aff2a06ddd5d971bb753afe10ac9cfddeb88b3b809305b2c7d28e149918,2263,35,500,1037,257,1294,8.161585,,,false,false
CBSPAN-20260728-18112d13461276b9660557e3,rating_lane_003,live,1,resp_0555c0f29d9f6a08006a696491f630819492d68e11d6c44b65,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,ba394d06f2efbd0c9984545ca0edf41330dd34c0027829816a65698027f4e1cc,2263,35,500,1046,234,1280,8.212250,,,false,false
CBSPAN-20260728-51d1383e87a6c736d9095614,rating_lane_003,live,1,resp_08396b017dbcc337006a69649364a081948ca1f36861fb0e33,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,28be2bcdfa1e7fde82a5bd3991c02b44f55543df17ed78403d8023d8916e9be6,2282,49,500,1049,299,1348,9.880926,,,false,false
CBSPAN-20260728-efc3967c4fbf1e566c45403e,rating_lane_003,live,1,resp_0251395ac7adb494006a6964937ee481938757eaff3e3894ff,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,8a1940fc8dde1de6e033a53bed9fddc81f692594540da7fcf78a94afc60ae1de,2281,49,500,1044,377,1421,10.388468,,,false,false
CBSPAN-20260728-deb45251b9ff5b6ab331b1c6,rating_lane_003,live,1,resp_04b798c8e4977b7b006a6964939500819094396a52050f07a9,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,93617ba3a2955e727d5b604b4b42e125ce17b0420800525490f18dd34aaf1923,2341,70,500,1008,269,1277,10.286374,,,false,false
CBSPAN-20260728-11d766770141f46791422ed8,rating_lane_003,live,1,resp_0ce998989016fd7f006a696493acc88194a6a6ba63dc55a10a,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,bd1a775a9ffd595c6046a885df40c8d8806d3536cc0993c38c37e6603f663577,2345,72,500,1004,329,1333,10.309826,,,false,false
CBSPAN-20260728-5e77f7eaba4de874f50dbfb2,rating_lane_003,live,1,resp_083d900772ffefd8006a696493f37c8195ad1d34002fbce239,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,815f9a82a298cb4c98c2753a5f079a2fd83253029ed43ae539106fc8b8d740ce,2359,82,500,1035,218,1253,9.939084,,,false,false
CBSPAN-20260728-8aedf17ff25d70e301497623,rating_lane_003,live,1,resp_0f72f14baaedd528006a696494d9f0819485604ba2645a02af,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,72bc2e537e99cba7b15e3570e9116b5e591fff54be93f9df24c2eafdee4e045e,2364,85,500,1021,401,1422,25.402490,,,false,false
CBSPAN-20260728-c4e3969a2c36bd0325f3a724,rating_lane_003,live,1,resp_04c9988539c4b4f7006a69649461088194a8b4970cc3466543,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,9ce971695466ac07baf1b3fa7df2ab9fa9da4e509c8a7e10881f00cc2ae5c7cb,2450,97,500,1028,197,1225,10.225892,,,false,false
CBSPAN-20260728-acbcea6c595326eccc547024,rating_lane_003,live,1,resp_086f52775105bc96006a696494705c8195a2abbff01781eca3,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,e687a6ca460d4c58946b211987f4518c6ea83c97fc0e669d5e9745350b1ea015,2406,56,500,1013,268,1281,10.720982,,,false,false
CBSPAN-20260728-93c51ba9e17cc859106e0e51,rating_lane_003,live,1,resp_05dd19b47f89be3b006a6964961ae48194bdf9fa5aa56989a6,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,7a2fcfa0818f9f7409d5ab0c0a17aaf61e27cdb4a327d5d25bab325bedf2dd08,2452,103,500,1024,303,1327,12.609874,,,false,false
CBSPAN-20260728-8363ff69218f4b04d5dd8122,rating_lane_003,live,1,resp_0c042a958364ccca006a69649625e081909763b5f32ad78ed5,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,3ac49f130796196a7a13d23a5140554ed2a155df856ac021a96558e0044ec49f,2447,79,500,1042,272,1314,12.899548,,,false,false
CBSPAN-20260728-5ee9a311004296d0e65047db,rating_lane_003,live,1,resp_02a681033f4b1083006a6964a5cce88194813867b4047963ab,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,de254fb9b184070cf2286c278bbbf28b90eaccb21c12715bf2710022adc69eac,2488,120,500,1048,258,1306,2.642580,,quote_not_exact_span_substring,false,false
CBSPAN-20260728-6f1bf81f5a6326e7be1ce838,rating_lane_003,live,1,resp_0da2f8417af1dd8f006a6964a5d06081948182b54e6c7f3e9d,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,6c17d0ac179b1b65b86d4c8d62e3203322e32cf2002e7c9c1fb544e4800b9f2d,2176,38,500,1037,245,1282,2.444398,,,false,false
CBSPAN-20260728-d4e74eb5188b653068f13442,rating_lane_003,live,1,resp_0f0ac8c614c277f0006a6964a5c7f481939579dc49d2e5856a,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,41cf561fdc57987241b6cf4a82ff365231987d955ad1393cb73c9738535901fd,2177,40,500,1038,308,1346,3.494241,,,false,false
CBSPAN-20260728-d2be248a830cc12674597e2a,rating_lane_003,live,1,resp_04099d25185105b9006a6964a5c6a08197a1a9909ddf767643,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,18ea12f169eee88071e9531b2af547b4ebdeec5aee60155b12c7f68be1276387,2255,79,500,1002,223,1225,2.510477,,,false,false
CBSPAN-20260728-4ea405db948434ed5daace13,rating_lane_003,live,1,resp_0c107da592b56016006a6964a5ca9481949f18e0af7d13a110,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,aca197039059ccac9dce28e45b85fee0c3117809c27fda6d8acefc79bc260b40,2285,36,500,1002,185,1187,2.166546,,,false,false
CBSPAN-20260728-64a7f61ae0e5bc837d984873,rating_lane_003,live,1,resp_0f6dd078c4c828e6006a6964a5c4bc8194948719e6d2631e67,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2c9103b6d25d1633ee2b24d53e0bcc0406b9176b861d0fc9945026274da2d118,2352,110,500,1012,325,1337,2.841693,,,false,false
CBSPAN-20260728-731d66d71f8a440d50a7ad78,rating_lane_003,live,1,resp_01210c7cc4aba2c4006a6964a5cc3c8196a3f1084451dca357,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,36780383aaa01a6a7669522d9f22271ea09f681458e1928e7fe2c6bf86c682a6,2042,32,250,946,198,1144,2.280493,,,false,false
CBSPAN-20260728-82786945cbfb355fab625a49,rating_lane_003,live,1,resp_08d37743fc90a35a006a6964a5c1048193b0c7aca9ff592503,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,d4fb5c167d8ce1357c09b040a4877bef47eef074044fbad37f0772cfa59ba7bd,2315,68,500,982,183,1165,2.165468,,,false,false
CBSPAN-20260728-86ae24fcae1f3717cb986904,rating_lane_003,live,1,resp_0ecfc3497fd4f9d4006a6964a7e0c48197b6091e3f7534d93d,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,b6a341c3508bb742e9ce019481ef76271741cf0a1cfa8d337a137678d9ae1b8c,2327,68,500,994,222,1216,4.179709,,,false,false
CBSPAN-20260728-312e856114b880fb58dad3d3,rating_lane_003,live,1,resp_06558e410b20c251006a6964a7e31881939cf4241442b58a24,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,6370806cacd4aacd9306c4b4bb48a6148dc291a5180f5998f34f6c3b57ef1989,2351,114,500,1021,281,1302,4.623763,,,false,false
CBSPAN-20260728-d094dd80b72bcfb8192402ff,rating_lane_003,live,1,resp_027d9a8ed02079ab006a6964a7fd188194afa861b6b29bbe9e,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,90cde2879197a48729ec59eec21c29f0dc3d9242c6df6fa16224901392168117,2336,100,500,1009,302,1311,4.803973,,,false,false
CBSPAN-20260728-b5869f5c78433c97415a9ca4,rating_lane_003,live,1,resp_0355b92196655b09006a6964a825a0819086050d27fefed623,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,e2eb03859db76733c4705075e04c0176f88b7795edc6a8cb1712fa8c1483494e,2315,73,500,999,217,1216,4.623611,,,false,false
CBSPAN-20260728-e980588820c5842c6bb3a8e4,rating_lane_003,live,1,resp_0bfc3d211cf4cce5006a6964a8335c8193a3c874d8b933c8dd,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,1d4d918a9a6194ee549cbe8bcad8b91d6dab214efb3cf9eedf022264ec3f3f21,2363,118,500,1013,411,1424,5.644462,,,false,false
CBSPAN-20260728-d822bdc9146a0d8ecb18da86,rating_lane_003,live,1,resp_0b2e7d8fa864219a006a6964a859a881909ba4cac94be93c5b,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,47d6b00d51b66802a99fd688065ba2cac5cff09df4e11b4d99ce23e0c621670c,2310,53,500,1008,199,1207,4.973164,,,false,false
CBSPAN-20260728-ce9ffc90b83609d80cbdb8d7,rating_lane_003,live,1,resp_0d0f8c8da21a5b9b006a6964a88ae881959788bbcd5def8047,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,667132a29815b31b112e24e1c7079c7997ea4bc325e38c1329ae43cbb57de4da,2302,48,500,1019,215,1234,4.896367,,,false,false
CBSPAN-20260728-4997ed9a4b00e5683e2d2e28,rating_lane_003,live,1,resp_0b6372365830cee7006a6964a9328c8195929cb6c82c57655d,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,807a88ee8a8b0a6b82cc40ba1e1086d2d99ef762693f73994036501b366d1a1b,2293,47,500,1014,256,1270,6.066906,,,false,false
CBSPAN-20260728-3f5a944f572f8b26eef94a56,rating_lane_003,live,1,resp_0ab22063f8ef6417006a6964a9e6308194a3d0c6e1adc8959d,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,9faf23c2833ac5189250aed7b9e70a64e854354632352e06dfe07879f3b6b233,2395,93,500,1060,311,1371,8.773665,,,false,false
