non_scalar_structuring_id,normalization_id,original_value_type,original_normalized_value,original_value_candidates,non_scalar_structure_type,non_scalar_structuring_status,structured_value_count,fake_scalar_created,structuring_basis,source_locator_lineage
BRMNSRES-077b4385c2f4d99dd01e5933,BRMQNORM-20260803-6abfb66ea12b6864fa6e9b48,,,[],genuinely_no_quantitative_value,not_non_scalar_structure,0,false,value_type=missing;pay_basis=unknown_or_mixed;evidence_category=quant_other_compensation_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-03831-03"", ""final"": ""https://cityofwebb.com/wp-content/uploads/2017/08/Webb-City-Code-of-Ordinances.pdf"", ""original"": ""https://cityofwebb.com/wp-content/uploads/2017/08/Webb-City-Code-of-Ordinances.pdf"", ""scout_target_id"": ""BRM5-20260731-03831""}"
BRMNSRES-2392fdcfb83480170e3696ae,BRMQNORM-20260803-6acb6c8f4b465ed164930aaa,percentage,3.0,[3.0],percentage_raise_or_cola,structured_without_scalar_collapse,1,false,value_type=percentage;pay_basis=percentage_raise;evidence_category=quant_budget_or_pay_plan_amount,"{""candidate_id"": ""BRM5C-BRM5-20260731-17829-01"", ""final"": ""https://westonwi.gov/AgendaCenter/ViewFile/Agenda/_09152025-1821"", ""original"": ""https://westonwi.gov/AgendaCenter/ViewFile/Agenda/_09152025-1821"", ""scout_target_id"": ""BRM5-20260731-17829""}"
BRMNSRES-d7e1ebd0fc4424524052cc21,BRMQNORM-20260803-6acf352911761a8398bb12f3,currency_amount,17.0,[17.0],scalar_value,not_non_scalar_structure,1,false,value_type=currency_amount;pay_basis=hourly;evidence_category=quant_base_wage_direct_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-10447-01"", ""final"": ""https://a563717b-9cc7-4180-8fb4-c2dc95e07bf3.filesusr.com/ugd/272ab3_7a1b5cd86eb84df390d6d18de8b28e90.pdf"", ""original"": ""https://a563717b-9cc7-4180-8fb4-c2dc95e07bf3.filesusr.com/ugd/272ab3_7a1b5cd86eb84df390d6d18de8b28e90.pdf"", ""scout_target_id"": ""BRM5-20260731-10447""}"
BRMNSRES-c12b29d4d55ba7f79b6bdf18,BRMQNORM-20260803-6ad1d13c7affdb7df6dfc643,,,[],genuinely_no_quantitative_value,not_non_scalar_structure,0,false,value_type=missing;pay_basis=hourly;evidence_category=quant_overtime_or_holiday_rate,"{""candidate_id"": ""BRM5C-BRM5-20260731-10462-01"", ""final"": ""https://halcottcenter.com/wp-content/uploads/2025/01/2025-organizational-meeting-final.pdf"", ""original"": ""https://halcottcenter.com/wp-content/uploads/2025/01/2025-organizational-meeting-final.pdf"", ""scout_target_id"": ""BRM5-20260731-10462""}"
BRMNSRES-1e982c7efa6c7d08f0a34306,BRMQNORM-20260803-6ad59a5b5ba518bff3eb5a25,currency_amount,25.0,[25.0],non_base_amount,structured_without_scalar_collapse,1,false,value_type=currency_amount;pay_basis=allowance;evidence_category=quant_base_wage_direct_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-12917-01"", ""final"": ""https://windemeretownship.com/documents/185/April_11th__2019__-__Windemere_Township_Board_Meeting_Minutes_Transcribed.pdf"", ""original"": ""https://www.windemeretownship.com/documents/185/April_11th__2019__-__Windemere_Township_Board_Meeting_Minutes_Transcribed.pdf"", ""scout_target_id"": ""BRM5-20260731-12917""}"
BRMNSRES-c5fe7362c6ba0185cb449c41,BRMQNORM-20260803-6ad8e062869128db31696269,currency_amount,1080.0,[1080.0],non_base_amount,structured_without_scalar_collapse,1,false,value_type=currency_amount;pay_basis=allowance;evidence_category=quant_allowance_or_reimbursement,"{""candidate_id"": ""BRM5C-BRM5-20260731-16317-01"", ""final"": ""https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/69d44a9adfda0f3bce133d37/1775520411255/ActiveContract+-+Crow+Wing+CO+SO+Licensed+12-31-2028_Redacted.pdf"", ""original"": ""https://www.lels.org/s/ActiveContract-Crow-Wing-CO-SO-Licensed-12-31-2028_Redacted.pdf"", ""scout_target_id"": ""BRM5-20260731-16317""}"
BRMNSRES-919fd11a4e476c1183c95638,BRMQNORM-20260803-6ad980d86997e8de83354beb,,,[],non_base_amount,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=overtime_rate;evidence_category=quant_overtime_or_holiday_rate,"{""candidate_id"": ""BRM5C-BRM5-20260731-17159-03"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-10-1287.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-10-1287.pdf"", ""scout_target_id"": ""BRM5-20260731-17159""}"
BRMNSRES-d95ebd8ac8ba27bc74745756,BRMQNORM-20260803-6adda448e6451577712b2d0c,,,[],genuinely_no_quantitative_value,not_non_scalar_structure,0,false,value_type=missing;pay_basis=hourly;evidence_category=quant_overtime_or_holiday_rate,"{""candidate_id"": ""BRM5C-BRM5-20260731-02253-02"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2017/17-MED-12-1482.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2017/17-MED-12-1482.pdf"", ""scout_target_id"": ""BRM5-20260731-02253""}"
BRMNSRES-c349e8da47c6e8c93e97e00b,BRMQNORM-20260803-6adee36e2687cd60d6aae1a8,,,[],non_base_amount,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=overtime_rate;evidence_category=quant_overtime_or_holiday_rate,"{""candidate_id"": ""BRM5C-BRM5-20260731-04034-01"", ""final"": ""https://villageofjerome.com/wp-content/uploads/2018/05/Ordinance-Book-Updated-thru-10-21-2021-CLEAN.pdf"", ""original"": ""https://villageofjerome.com/wp-content/uploads/2018/05/Ordinance-Book-Updated-thru-10-21-2021-CLEAN.pdf"", ""scout_target_id"": ""BRM5-20260731-04034""}"
BRMNSRES-1ddeda0ed50dc1f0a40c41f2,BRMQNORM-20260803-6ae5d603e14f7fa3ee640a1d,,,[],budget_or_pay_plan_context,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=budget_amount;evidence_category=quant_overtime_or_holiday_rate,"{""candidate_id"": ""BRM5C-BRM5-20260731-03092-01"", ""final"": ""https://static-gcs.edit.site/users-files/4f05183b03da372c2a98445a02f51fd2/2022-2023-st-johnsville-budget-final%283%29.pdf"", ""original"": ""https://static-gcs.edit.site/users-files/4f05183b03da372c2a98445a02f51fd2/2022-2023-st-johnsville-budget-final%283%29.pdf?dl=1"", ""scout_target_id"": ""BRM5-20260731-03092""}"
BRMNSRES-a821af5affc7e4b528acf38a,BRMQNORM-20260803-6ae9b5d3072077f0fccf9a08,step_schedule_values,3.0,[3.0],step_schedule,structured_without_scalar_collapse,1,false,value_type=step_schedule_values;pay_basis=hourly;evidence_category=quant_step_schedule_progression,"{""candidate_id"": ""BRM5C-BRM5-20260731-18114-01"", ""final"": ""https://beavervalleyfop.org/wp-content/uploads/2025/05/center-township-2025-2029.pdf"", ""original"": ""https://beavervalleyfop.org/wp-content/uploads/2025/05/center-township-2025-2029.pdf"", ""scout_target_id"": ""BRM5-20260731-18114""}"
BRMNSRES-b210332d28b3f0d07e182e62,BRMQNORM-20260803-6af5c1d5dc052888d21e0539,,,[],step_schedule,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=step_schedule;evidence_category=quant_salary_schedule_table,"{""candidate_id"": ""BRM5C-BRM5-20260731-07816-02"", ""final"": ""https://montgomeryil.org/AgendaCenter/ViewFile/Agenda/_03232026-810"", ""original"": ""https://www.montgomeryil.org/AgendaCenter/ViewFile/Agenda/_03232026-810"", ""scout_target_id"": ""BRM5-20260731-07816""}"
BRMNSRES-94c2c1d801dcf48ca546fb21,BRMQNORM-20260803-6b0819d84f0fd2a85ac11fd1,percentage,9.81,[9.81],percentage_raise_or_cola,structured_without_scalar_collapse,1,false,value_type=percentage;pay_basis=budget_amount;evidence_category=quant_percentage_raise_or_cola,"{""candidate_id"": ""BRM5C-BRM5-20260731-10959-01"", ""final"": ""https://cms8.revize.com/revize/usctpa/Finance/2025Budget.pdf"", ""original"": ""https://cms8.revize.com/revize/usctpa/Finance/2025Budget.pdf"", ""scout_target_id"": ""BRM5-20260731-10959""}"
BRMNSRES-e605fa6f840916fdeb26bc7e,BRMQNORM-20260803-6b10bdc2e9855decdc562dc3,currency_amount,21.0,[21.0],scalar_value,not_non_scalar_structure,1,false,value_type=currency_amount;pay_basis=hourly;evidence_category=quant_base_wage_direct_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-12610-03"", ""final"": ""https://eaglesnestmn.com/images/documents/bos/2024/Approved%20Minutes/February%2021%202024%20BOS%20Minutes.pdf"", ""original"": ""https://www.eaglesnestmn.com/images/documents/bos/2024/Approved%20Minutes/February%2021%202024%20BOS%20Minutes.pdf"", ""scout_target_id"": ""BRM5-20260731-12610""}"
BRMNSRES-f121621a7e6e40c563abd036,BRMQNORM-20260803-6b18485520ef6eaddc22a914,percentage,45.0,[45.0],percentage_raise_or_cola,structured_without_scalar_collapse,1,false,value_type=percentage;pay_basis=percentage_raise;evidence_category=quant_step_schedule_progression,"{""candidate_id"": ""BRM5C-BRM5-20260731-03714-01"", ""final"": ""https://myspi.org/egov/documents/1651501107_08033.pdf"", ""original"": ""https://www.myspi.org/egov/documents/1651501107_08033.pdf"", ""scout_target_id"": ""BRM5-20260731-03714""}"
BRMNSRES-c5a8c54e6dbfc61957523465,BRMQNORM-20260803-6b232006f418c86ca4c09fcd,currency_amount,1.5,[1.5],scalar_value,not_non_scalar_structure,1,false,value_type=currency_amount;pay_basis=hourly;evidence_category=quant_base_wage_direct_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-10541-01"", ""final"": ""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/15/36/47/153647756793643489640406846733048428033"", ""original"": ""https://ecommons.cornell.edu/bitstreams/5c86d581-78d0-48b6-b9bb-e1ae4e665bfe/download"", ""scout_target_id"": ""BRM5-20260731-10541""}"
BRMNSRES-6dcc3d613ab67592cb7976c7,BRMQNORM-20260803-6b245cb865689ad14c30b5ba,,,[],genuinely_no_quantitative_value,not_non_scalar_structure,0,false,value_type=missing;pay_basis=annual_salary;evidence_category=quant_longevity_or_service_pay,"{""candidate_id"": ""BRM5C-BRM5-20260731-15128-02"", ""final"": ""https://ibew702.org/wp-content/uploads/2020/07/2019_-_2022_City_of_Casey_CBA_website.pdf"", ""original"": ""https://www.ibew702.org/wp-content/uploads/2020/07/2019_-_2022_City_of_Casey_CBA_website.pdf"", ""scout_target_id"": ""BRM5-20260731-15128""}"
BRMNSRES-3dc1fbc46e65ae59ab2afa24,BRMQNORM-20260803-6b391a3107436f9c4b6c434c,currency_amount,585000.0,[585000.0],scalar_value,not_non_scalar_structure,1,false,value_type=currency_amount;pay_basis=unknown_or_mixed;evidence_category=quant_retroactive_pay_or_lump_sum,"{""candidate_id"": ""BRM5C-BRM5-20260731-08622-01"", ""final"": ""https://cityofhart.org/documents/packet_CC_06_09_26_SUEYV.pdf"", ""original"": ""https://cityofhart.org/documents/packet_CC_06_09_26_SUEYV.pdf"", ""scout_target_id"": ""BRM5-20260731-08622""}"
BRMNSRES-7ed52e6ef8f4725dd71b462b,BRMQNORM-20260803-6b39e3258edc261931d46672,currency_amount,27.39,[27.39],scalar_value,not_non_scalar_structure,1,false,value_type=currency_amount;pay_basis=unknown_or_mixed;evidence_category=quant_base_wage_direct_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-03424-01"", ""final"": ""https://smithfieldtownship.com/wp-content/uploads/2026/01/2026.01.05-Reorg-Agenda.pdf"", ""original"": ""https://smithfieldtownship.com/wp-content/uploads/2026/01/2026.01.05-Reorg-Agenda.pdf"", ""scout_target_id"": ""BRM5-20260731-03424""}"
BRMNSRES-a49e7dc0ae2ffd469a656f2c,BRMQNORM-20260803-6b3a9752dcd92773837ed561,,,[],non_base_amount,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=overtime_rate;evidence_category=quant_overtime_or_holiday_rate,"{""candidate_id"": ""BRM5C-BRM5-20260731-13755-02"", ""final"": ""https://huronsd.civicweb.net/document/258245"", ""original"": ""https://huronsd.civicweb.net/document/258245"", ""scout_target_id"": ""BRM5-20260731-13755""}"
BRMNSRES-b232959f09e20589bacb0910,BRMQNORM-20260803-6b447824557b08233f26779e,,,[],genuinely_no_quantitative_value,not_non_scalar_structure,0,false,value_type=missing;pay_basis=unknown_or_mixed;evidence_category=quant_other_compensation_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-06613-01"", ""final"": ""https://waterloowi.us/documents/689/EmployeeHandbookApproved06-06-2022AMENDMENTS.pdf"", ""original"": ""https://waterloowi.us/documents/689/EmployeeHandbookApproved06-06-2022AMENDMENTS.pdf"", ""scout_target_id"": ""BRM5-20260731-06613""}"
BRMNSRES-3b17268a5c28c2ab5f80dc56,BRMQNORM-20260803-6b6276ecd08abb9b414d350d,,,[],non_base_amount,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=overtime_rate;evidence_category=quant_overtime_or_holiday_rate,"{""candidate_id"": ""BRM5C-BRM5-20260731-14227-01"", ""final"": ""https://mylonglake.com/wp-content/uploads/2023/02/2022.12.28-Dec.-Final-Minutes.pdf"", ""original"": ""https://www.mylonglake.com/wp-content/uploads/2023/02/2022.12.28-Dec.-Final-Minutes.pdf"", ""scout_target_id"": ""BRM5-20260731-14227""}"
BRMNSRES-b9ecbdb89087c3c02cef2f08,BRMQNORM-20260803-6b64b351213adcb7957cc692,currency_amount,17000.0,[17000.0],budget_or_pay_plan_context,structured_without_scalar_collapse,1,false,value_type=currency_amount;pay_basis=budget_amount;evidence_category=quant_budget_or_pay_plan_amount,"{""candidate_id"": ""BRM5C-BRM5-20260731-08631-02"", ""final"": ""https://hudsontownship.org/wp-content/uploads/2025/05/hudson-township-budget-hearing-minutes-march-12-2025-final.pdf"", ""original"": ""https://hudsontownship.org/wp-content/uploads/2025/05/hudson-township-budget-hearing-minutes-march-12-2025-final.pdf"", ""scout_target_id"": ""BRM5-20260731-08631""}"
BRMNSRES-03a4e04afc7f43c8be570dde,BRMQNORM-20260803-6b722cec5a2fc19356957793,,,[],genuinely_no_quantitative_value,not_non_scalar_structure,0,false,value_type=missing;pay_basis=unknown_or_mixed;evidence_category=quant_other_compensation_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-09810-02"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2012/12-MED-09-1009.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2012/12-MED-09-1009.pdf"", ""scout_target_id"": ""BRM5-20260731-09810""}"
BRMNSRES-a0b768c0938de9e12e3bec34,BRMQNORM-20260803-6b75b735672f3f1048f9ab56,currency_amount,96.0,[96.0],scalar_value,not_non_scalar_structure,1,false,value_type=currency_amount;pay_basis=unknown_or_mixed;evidence_category=quant_other_compensation_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-02406-02"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-02-0156.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-02-0156.pdf"", ""scout_target_id"": ""BRM5-20260731-02406""}"
BRMNSRES-1d4698d5778d6fbad8858368,BRMQNORM-20260803-6b911cf7d7c24374bebf9e5b,,,[],non_base_amount,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=holiday_rate;evidence_category=quant_overtime_or_holiday_rate,"{""candidate_id"": ""BRM5C-BRM5-20260731-09769-03"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-09-1290.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-09-1290.pdf"", ""scout_target_id"": ""BRM5-20260731-09769""}"
BRMNSRES-fce7fb5d0417f0620e1b8274,BRMQNORM-20260803-6b943a17d3febadfd9192033,,,[],non_base_amount,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=stipend;evidence_category=quant_stipend_or_premium,"{""candidate_id"": ""BRM5C-BRM5-20260731-05125-03"", ""final"": ""https://duluthmn.gov/media/ivafcawu/2025-2027-basic.pdf"", ""original"": ""https://duluthmn.gov/media/ivafcawu/2025-2027-basic.pdf"", ""scout_target_id"": ""BRM5-20260731-05125""}"
BRMNSRES-a154cadb17a34b9d42993430,BRMQNORM-20260803-6b95a825bd9d83797c9d8e4e,,,[],non_base_amount,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=overtime_rate;evidence_category=quant_overtime_or_holiday_rate,"{""candidate_id"": ""BRM5C-BRM5-20260731-14053-01"", ""final"": ""https://ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""original"": ""https://www.ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""scout_target_id"": ""BRM5-20260731-14053""}"
BRMNSRES-ee61d9bcb5524a4a963b20c8,BRMQNORM-20260803-6b9a7fb618c41888143db844,,,[],percentage_raise_or_cola,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=cola_cpi;evidence_category=quant_cpi_indexed_adjustment,"{""candidate_id"": ""BRM5C-BRM5-20260731-16201-01"", ""final"": ""https://somersettownship.org/Files/BOT_Minutes/BOT_June_29_2023_YearEndMinutes.pdf"", ""original"": ""https://www.somersettownship.org/Files/BOT_Minutes/BOT_June_29_2023_YearEndMinutes.pdf"", ""scout_target_id"": ""BRM5-20260731-16201""}"
BRMNSRES-9d82cb056388f70446ce65a9,BRMQNORM-20260803-6b9d64778365e2f44a844f1b,currency_amount,,"[100.0,22.0,24.0,25.0]",multiple_value_table,structured_without_scalar_collapse,4,false,value_type=currency_amount;pay_basis=hourly;evidence_category=quant_base_wage_direct_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-01375-01"", ""final"": ""https://crookedlaketownship.com/vertical/sites/%7B97776CC1-2D5A-4F8C-9F24-E3B403EC7A13%7D/uploads/Unapproved_Minutes_January_2016.pdf"", ""original"": ""https://crookedlaketownship.com/vertical/sites/%7B97776CC1-2D5A-4F8C-9F24-E3B403EC7A13%7D/uploads/Unapproved_Minutes_January_2016.pdf"", ""scout_target_id"": ""BRM5-20260731-01375""}"
BRMNSRES-20b942993d279ae98d71a5b3,BRMQNORM-20260803-6b9ec605109b1a00b41d9e30,,,[],pay_grade_or_classification_band,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=pay_grade;evidence_category=quant_position_classification_pay_band,"{""candidate_id"": ""BRM5C-BRM5-20260731-03664-01"", ""final"": ""https://mccmeetingspublic.blob.core.usgovcloudapi.net/laverniatx-meet-cd6e7bcbc7d4460ea38b3cf2afddcff0/ITEM-Attachment-001-11b790e6708b497cac613c5db7e2916d.pdf"", ""original"": ""https://mccmeetingspublic.blob.core.usgovcloudapi.net/laverniatx-meet-cd6e7bcbc7d4460ea38b3cf2afddcff0/ITEM-Attachment-001-11b790e6708b497cac613c5db7e2916d.pdf"", ""scout_target_id"": ""BRM5-20260731-03664""}"
BRMNSRES-b125ac1ab1c7b0220845b69c,BRMQNORM-20260803-6ba9bccf7fc01897fb8f400d,,,[],non_base_amount,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=overtime_rate;evidence_category=quant_overtime_or_holiday_rate,"{""candidate_id"": ""BRM5C-BRM5-20260731-17946-01"", ""final"": ""https://files.heygov.com/saranaclakeny.gov/meetings/me_01jc63m5v5xqv8z1sawvs26pdp/11-11-2024.pdf"", ""original"": ""https://files.heygov.com/saranaclakeny.gov/meetings/me_01jc63m5v5xqv8z1sawvs26pdp/11-11-2024.pdf"", ""scout_target_id"": ""BRM5-20260731-17946""}"
BRMNSRES-9e262fcfa880411bd6cc5743,BRMQNORM-20260803-6badadcead6bf8a228f7ecab,,,[],budget_or_pay_plan_context,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=budget_amount;evidence_category=qual_non_base_compensation_mechanism,"{""candidate_id"": ""BRM5C-BRM5-20260731-11458-02"", ""final"": ""https://germantownil.net/wp-content/uploads/Budget-2025-2026.pdf"", ""original"": ""https://germantownil.net/wp-content/uploads/Budget-2025-2026.pdf"", ""scout_target_id"": ""BRM5-20260731-11458""}"
BRMNSRES-49505536c22a041360300d04,BRMQNORM-20260803-6bb5110d67187044cfcd1658,currency_amount,,"[13.0,15.0]",multiple_value_table,structured_without_scalar_collapse,2,false,value_type=currency_amount;pay_basis=hourly;evidence_category=quant_base_wage_direct_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-00259-02"", ""final"": ""https://villageofgridley.org/wp-content/uploads/2025/04/Minutes-of-March-3-2025.pdf"", ""original"": ""https://villageofgridley.org/wp-content/uploads/2025/04/Minutes-of-March-3-2025.pdf"", ""scout_target_id"": ""BRM5-20260731-00259""}"
BRMNSRES-fee83d485adb59c5c00327c7,BRMQNORM-20260803-6bc3605583fa8f18ecea3c7b,,,[],non_base_amount,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=overtime_rate;evidence_category=quant_overtime_or_holiday_rate,"{""candidate_id"": ""BRM5C-BRM5-20260731-10181-01"", ""final"": ""https://werc.wi.gov/decisions/29403-A.pdf"", ""original"": ""https://werc.wi.gov/decisions/29403-A.pdf"", ""scout_target_id"": ""BRM5-20260731-10181""}"
BRMNSRES-1ebbe954771608d6ff432d02,BRMQNORM-20260803-6bd5404252ca79c71b0d610c,,,[],non_base_amount,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=overtime_rate;evidence_category=quant_overtime_or_holiday_rate,"{""candidate_id"": ""BRM5C-BRM5-20260731-00471-02"", ""final"": ""https://sterling-il.gov/ArchiveCenter/ViewFile/Item/75"", ""original"": ""https://www.sterling-il.gov/ArchiveCenter/ViewFile/Item/75"", ""scout_target_id"": ""BRM5-20260731-00471""}"
